State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Pollutant_Year
37,67,30,88101,3,36.026612,-80.341962,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,119,33,N,119,365,0,0,0.0,0.0,Certification not required,0,7.536134,3.723488,21.5,2025-01-23 00:00,19.8,2025-03-14 00:00,19.4,2025-01-24 00:00,15.3,2025-03-15 00:00,,,,,19.8,19.4,14.5,12.1,9.7,6.8,3.6,Clemmons Middle,FRATERNITY CHURCH ROAD,NC,Forsyth,Winston-Salem,"Winston-Salem, NC",2025-07-21,2024
37,81,13,88101,3,36.109006,-79.802314,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,6.413245,3.196512,14.4,2025-03-14 00:00,13.9,2025-05-01 00:00,13.6,2025-03-13 00:00,13.4,2025-03-15 00:00,,,,,13.9,13.4,12.5,11.3,8.4,5.8,2.6,Mendenhall School,205 WILOUGHBY BLVD,NC,Guilford,Greensboro,"Greensboro-High Point, NC",2025-07-22,2024
37,101,2,88101,3,35.59095,-78.4622,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,147,40,N,147,365,0,0,0.0,0.0,Certification not required,0,6.17483,3.425685,17.3,2025-03-13 00:00,16.0,2025-02-27 00:00,13.8,2025-02-25 00:00,13.8,2025-03-19 00:00,,,,,16.0,13.8,12.3,10.7,8.3,5.7,1.8,West Johnston Co.,1338 JACK ROAD,NC,Johnston,,"Raleigh, NC",2025-07-22,2024
37,113,9991,44201,1,35.0608,-83.4306,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1858,20,N,49,245,0,0,0.0,0.0,Certification not required,0,0.047245,0.00839,0.069,2025-04-18 10:00,0.064,2025-04-14 10:00,0.061,2025-04-19 11:00,0.059,2025-03-23 11:00,,,,,0.069,0.069,0.061,0.058,0.052,0.048,0.043,Coweeta,"USDA Southern Research Station, Coweeta Hydrologic Laboratory, Otto, NC 28763",NC,Macon,,,2025-07-05,2015
37,119,41,88101,1,35.2401,-80.785683,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,43,35,N,43,122,0,1,0.0,0.0,Certification not required,0,8.07907,3.965299,21.1,2025-03-14 00:00,17.8,2025-01-25 00:00,16.6,2025-02-24 00:00,11.8,2025-02-27 00:00,,,,,21.1,21.1,16.6,11.6,9.9,7.8,3.1,Garinger High School,1130 EASTWAY DRIVE,NC,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",2025-07-11,2024
37,119,41,88101,3,35.2401,-80.785683,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,181,50,N,181,365,0,0,0.0,0.0,Certification not required,0,7.664641,3.454203,23.0,2025-03-14 00:00,18.1,2025-01-25 00:00,18.0,2025-03-13 00:00,17.9,2025-02-24 00:00,,,,,18.1,17.9,13.3,11.8,9.3,7.3,3.6,Garinger High School,1130 EASTWAY DRIVE,NC,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",2025-07-28,2024
37,119,45,88101,1,35.213171,-80.874084,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,11,35,N,11,31,0,1,0.0,0.0,Certification not required,0,9.563636,5.890887,22.6,2025-03-14 00:00,15.2,2025-02-06 00:00,12.8,2025-05-01 00:00,10.6,2025-01-13 00:00,,,,,22.6,22.6,22.6,15.2,12.8,9.7,3.8,Remount,1030 Remount Road,NC,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",2025-07-11,2024
37,119,45,88101,3,35.213171,-80.874084,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,179,49,N,179,365,0,0,0.0,0.0,Certification not required,0,9.197765,3.68998,26.5,2025-03-14 00:00,20.3,2025-03-13 00:00,19.6,2025-02-26 00:00,18.7,2025-02-25 00:00,,,,,20.3,18.7,15.0,13.6,11.2,8.9,4.7,Remount,1030 Remount Road,NC,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",2025-07-28,2024
37,119,48,88101,3,35.281791,-80.851473,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,179,49,N,179,365,0,0,0.0,0.0,Certification not required,0,7.621788,3.272618,22.3,2025-03-14 00:00,17.9,2025-03-13 00:00,16.0,2025-06-04 00:00,15.9,2025-06-25 00:00,,,,,17.9,15.9,13.0,11.7,9.6,7.1,3.9,Friendship Park,2310 Cindy Lane,NC,Mecklenburg,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",2025-07-28,2024
37,121,4,88101,3,35.912487,-82.062082,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,151,41,N,151,365,0,0,1.0,1.0,Certification not required,0,7.211921,4.135036,35.9,2025-01-31 00:00,22.8,2025-01-30 00:00,20.7,2025-03-28 00:00,15.9,2025-04-19 00:00,,,,,22.8,15.9,14.0,11.6,8.4,6.3,3.7,Spruce Pine Hospital,272 Hospital Dr,NC,Mitchell,Spruce Pine,,2025-07-22,2024
37,121,4,88101,3,35.912487,-82.062082,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Concurred Events Excluded,151,41,N,151,365,0,0,1.0,1.0,Certification not required,0,7.211921,4.135036,35.9,2025-01-31 00:00,22.8,2025-01-30 00:00,20.7,2025-03-28 00:00,15.9,2025-04-19 00:00,,,,,22.8,15.9,14.0,11.6,8.4,6.3,3.7,Spruce Pine Hospital,272 Hospital Dr,NC,Mitchell,Spruce Pine,,2025-07-22,2024
37,121,4,88101,3,35.912487,-82.062082,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Excluded,151,41,N,151,365,0,0,1.0,1.0,Certification not required,0,7.211258,4.135062,35.9,2025-01-31 00:00,22.8,2025-01-30 00:00,20.7,2025-03-28 00:00,15.9,2025-04-19 00:00,,,,,22.8,15.9,14.0,11.6,8.4,6.3,3.7,Spruce Pine Hospital,272 Hospital Dr,NC,Mitchell,Spruce Pine,,2025-07-22,2024
37,123,1,88101,3,35.263165,-79.836636,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,150,41,N,150,365,0,0,0.0,0.0,Certification not required,0,6.171333,3.491069,27.2,2025-03-14 00:00,18.0,2025-03-13 00:00,15.9,2025-02-25 00:00,14.3,2025-02-27 00:00,,,,,18.0,15.9,11.9,9.8,7.7,5.7,2.8,Candor: EPA CASTNet Site,136 PERRY DRIVE,NC,Montgomery,Candor,,2025-07-22,2024
37,123,9991,44201,1,35.2632,-79.8365,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,2026,24,N,60,245,0,0,0.0,0.0,Certification not required,0,0.04535,0.007187,0.062,2025-02-25 12:00,0.059,2025-03-19 13:00,0.058,2025-03-12 11:00,0.058,2025-03-13 10:00,,,,,0.062,0.059,0.058,0.056,0.052,0.048,0.042,Candor,"136 Perry Dr, Candor, NC 27229",NC,Montgomery,,,2025-07-05,2015
37,129,2,88101,3,34.364167,-77.838611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,2.0,2.0,Certification not required,0,8.470199,5.314343,43.7,2025-03-25 00:00,42.2,2025-03-26 00:00,23.7,2025-03-27 00:00,23.1,2025-02-26 00:00,,,,,42.2,23.1,15.4,12.2,9.8,7.3,4.4,Castle Hayne,6028 HOLLY SHELTER RD,NC,New Hanover,Castle Hayne,"Wilmington, NC",2025-07-22,2024
37,129,2,88101,4,34.364167,-77.838611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,146,40,N,146,365,0,0,1.0,1.0,Certification not required,0,7.260959,4.445585,36.8,2025-03-25 00:00,26.6,2025-03-26 00:00,24.1,2025-02-26 00:00,19.1,2025-02-27 00:00,,,,,26.6,24.1,13.7,11.0,8.6,6.0,3.7,Castle Hayne,6028 HOLLY SHELTER RD,NC,New Hanover,Castle Hayne,"Wilmington, NC",2025-07-22,2024
37,131,3,88101,3,36.511708,-77.655389,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Concurred Events Excluded,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,5.956954,3.309391,17.0,2025-02-25 00:00,16.2,2025-02-27 00:00,14.8,2025-05-16 00:00,13.4,2025-02-26 00:00,,,,,16.2,13.4,12.1,10.5,8.1,5.3,2.2,Northampton County,152 Hurricane Drive,NC,Northampton,Gaston,"Roanoke Rapids, NC",2025-07-22,2024
37,131,3,88101,3,36.511708,-77.655389,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Excluded,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,5.946358,3.287892,17.0,2025-02-25 00:00,16.2,2025-02-27 00:00,14.8,2025-05-16 00:00,13.2,2025-03-15 00:00,,,,,16.2,13.2,12.1,10.5,8.1,5.3,2.2,Northampton County,152 Hurricane Drive,NC,Northampton,Gaston,"Roanoke Rapids, NC",2025-07-22,2024
37,131,3,88101,3,36.511708,-77.655389,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,5.956954,3.309391,17.0,2025-02-25 00:00,16.2,2025-02-27 00:00,14.8,2025-05-16 00:00,13.4,2025-02-26 00:00,,,,,16.2,13.4,12.1,10.5,8.1,5.3,2.2,Northampton County,152 Hurricane Drive,NC,Northampton,Gaston,"Roanoke Rapids, NC",2025-07-22,2024
37,147,6,88101,3,35.641276,-77.360126,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,5.259603,2.82763,14.7,2025-02-27 00:00,13.7,2025-03-13 00:00,13.1,2025-02-25 00:00,13.0,2025-05-16 00:00,,,,,13.7,13.0,10.0,9.1,7.0,4.9,1.9,Pitt Agri. Center,403 Government Circle,NC,Pitt,,"Greenville, NC",2025-07-22,2024
37,159,21,88101,3,35.551868,-80.395039,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,145,40,N,145,365,0,0,0.0,0.0,Certification not required,0,6.955862,3.664163,24.3,2025-03-14 00:00,16.4,2025-01-27 00:00,16.4,2025-03-13 00:00,15.9,2025-01-25 00:00,,,,,16.4,16.4,13.2,11.1,9.1,6.5,2.8,Rockwell,301 WEST ST & GOLD HILL AVENUE,NC,Rowan,Rockwell,"Charlotte-Concord-Gastonia, NC-SC",2025-07-22,2024
37,173,2,88101,3,35.434767,-83.442133,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,5.775497,3.378165,24.6,2025-04-19 00:00,22.7,2025-04-20 00:00,17.1,2025-03-29 00:00,15.0,2025-04-18 00:00,,,,,22.7,15.0,10.1,9.1,7.3,5.2,2.6,Bryson City,30 Recreation Park Drive,NC,Swain,Bryson City (RR name Bryson),,2025-07-22,2024
37,183,14,88101,1,35.856111,-78.574167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,22,0.0,0.0,Certification not required,0,7.53,3.40822,15.2,2025-02-27 00:00,12.4,2025-02-06 00:00,12.3,2025-01-25 00:00,12.2,2025-03-14 00:00,,,,,15.2,15.2,12.4,12.3,9.8,8.2,3.3,Millbrook School,3801 SPRING FOREST RD.,NC,Wake,Raleigh,"Raleigh, NC",2025-06-26,2024
37,183,14,88101,5,35.856111,-78.574167,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,7.05298,3.407009,18.7,2025-03-13 00:00,18.1,2025-02-27 00:00,17.0,2025-03-14 00:00,14.3,2025-02-25 00:00,,,,,18.1,14.3,13.0,12.1,9.5,6.3,3.4,Millbrook School,3801 SPRING FOREST RD.,NC,Wake,Raleigh,"Raleigh, NC",2025-07-22,2024
37,183,21,88101,3,35.8652,-78.8197,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,149,41,N,149,365,0,0,0.0,0.0,Certification not required,0,6.88255,3.302676,18.1,2025-02-27 00:00,15.4,2025-03-13 00:00,14.2,2025-05-01 00:00,13.7,2025-05-16 00:00,,,,,15.4,14.2,12.7,11.7,9.5,6.2,3.1,Triple Oak,2826 TRIPLE OAK DRIVE,NC,Wake,,"Raleigh, NC",2025-07-22,2024
38,7,2,88101,3,46.8943,-103.37853,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.213333,1.686572,9.2,2025-01-31 00:00,7.9,2025-02-14 00:00,7.9,2025-03-18 00:00,7.4,2025-01-04 00:00,,,,,7.9,7.9,6.6,5.4,4.1,3.0,1.2,PAINTED CANYON,13881 I94 EAST,ND,Billings,,"Dickinson, ND",2025-06-12,2024
38,13,4,88101,3,48.64193,-102.4018,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.916667,1.414887,8.3,2025-03-11 00:00,8.1,2025-03-01 00:00,7.4,2025-01-05 00:00,6.9,2025-01-14 00:00,,,,,8.1,7.4,6.5,5.9,4.8,3.7,2.4,LOSTWOOD NWR,"8315 HIGHWAY 8, KENMARE",ND,Burke,,,2025-06-12,2024
38,15,3,88101,1,46.825425,-100.76821,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,39,32,N,39,122,0,1,0.0,0.0,Certification not required,0,4.202564,2.525813,11.2,2025-02-09 00:00,10.3,2025-01-01 00:00,8.5,2025-01-07 00:00,8.2,2025-03-14 00:00,,,,,11.2,11.2,10.3,8.2,5.6,3.3,2.0,BISMARCK RESIDENTIAL,1810 N 16TH STREET,ND,Burleigh,Bismarck,"Bismarck, ND",2025-06-12,2024
38,15,3,88101,2,46.825425,-100.76821,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,40,33,N,20,61,0,0,0.0,0.0,Certification not required,0,4.0375,2.524921,11.6,2025-02-09 00:00,10.3,2025-01-01 00:00,8.3,2025-01-07 00:00,8.3,2025-03-14 00:00,,,,,11.6,11.6,11.6,10.3,7.8,4.9,3.6,BISMARCK RESIDENTIAL,1810 N 16TH STREET,ND,Burleigh,Bismarck,"Bismarck, ND",2025-06-12,2024
38,15,3,88101,3,46.825425,-100.76821,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,4.265,1.780976,10.7,2025-01-01 00:00,10.0,2025-02-09 00:00,9.6,2025-02-20 00:00,9.2,2025-03-14 00:00,,,,,10.0,9.6,8.8,6.5,5.2,3.8,2.5,BISMARCK RESIDENTIAL,1810 N 16TH STREET,ND,Burleigh,Bismarck,"Bismarck, ND",2025-06-12,2024
38,15,3,88101,4,46.825425,-100.76821,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,118,32,N,118,365,0,0,0.0,0.0,Certification not required,0,4.083898,1.73126,10.6,2025-01-01 00:00,9.9,2025-02-09 00:00,9.4,2025-02-20 00:00,8.7,2025-03-14 00:00,,,,,9.9,9.4,7.3,6.3,5.0,3.6,2.4,BISMARCK RESIDENTIAL,1810 N 16TH STREET,ND,Burleigh,Bismarck,"Bismarck, ND",2025-06-12,2024
38,17,1004,88101,3,46.933754,-96.85535,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,4.7325,2.302507,15.9,2025-03-14 00:00,15.7,2025-04-12 00:00,10.9,2025-04-10 00:00,9.9,2025-03-13 00:00,,,,,15.7,10.9,8.8,7.4,5.5,4.3,2.6,FARGO NW,4266 40TH AVE NORTH,ND,Cass,,"Fargo, ND-MN",2025-06-12,2024
38,25,4,88101,3,47.342423,-102.645864,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,113,31,N,113,365,0,0,0.0,0.0,Certification not required,0,4.204425,1.840341,9.6,2025-03-18 00:00,9.0,2025-03-14 00:00,8.6,2025-01-31 00:00,7.5,2025-04-27 00:00,,,,,9.0,8.6,7.4,6.6,5.5,4.0,1.9,Lake Ilo,5th Street South West Dunn Center,ND,Dunn,Dunn Center,,2025-06-12,2024
38,53,2,88101,3,47.5812,-103.2995,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.35,1.576402,8.0,2025-01-04 00:00,7.5,2025-03-01 00:00,7.3,2025-03-18 00:00,7.1,2025-01-31 00:00,,,,,7.5,7.3,6.4,5.7,4.3,3.3,1.4,TRNP-NU,"229 SERVICE RD., WATFORD CITY",ND,McKenzie,,,2025-06-12,2024
38,57,4,88101,3,47.298611,-101.766944,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.834167,1.601601,10.6,2025-04-03 00:00,9.0,2025-03-14 00:00,8.7,2025-03-18 00:00,7.0,2025-04-27 00:00,,,,,9.0,8.7,6.4,5.6,4.8,3.6,2.1,BEULAH NORTH,6024 HIGHWAY 200,ND,Mercer,,,2025-06-12,2024
38,57,4,88101,4,47.298611,-101.766944,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.744167,1.529695,10.1,2025-04-03 00:00,8.8,2025-03-14 00:00,8.1,2025-03-18 00:00,6.6,2025-04-27 00:00,,,,,8.8,8.1,6.2,5.5,4.6,3.5,2.0,BEULAH NORTH,6024 HIGHWAY 200,ND,Mercer,,,2025-06-12,2024
38,65,2,88101,3,47.185833,-101.428056,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,3.535,1.565792,8.3,2025-01-01 00:00,8.0,2025-04-03 00:00,7.7,2025-02-09 00:00,7.7,2025-03-18 00:00,,,,,8.0,7.7,7.3,5.8,4.3,3.3,1.8,HANNOVER,1575 HIGHWAY 31,ND,Oliver,,"Bismarck, ND",2025-06-12,2024
38,101,3,88101,3,47.940861,-101.571583,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,117,32,N,117,365,0,0,0.0,0.0,Certification not required,0,4.028205,1.814019,13.8,2025-02-19 00:00,8.6,2025-02-20 00:00,8.4,2025-02-01 00:00,8.2,2025-03-18 00:00,,,,,8.6,8.4,7.6,6.0,4.8,3.6,2.3,Ryder,184th Street SW Ryder,ND,Ward,,"Minot, ND",2025-06-12,2024
39,3,9,88101,1,40.770944,-84.0539,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,26,43,N,26,61,0,0,0.0,0.0,Certification not required,0,8.088462,4.251054,19.7,2025-01-01 00:00,13.2,2025-04-01 00:00,12.9,2025-02-12 00:00,12.9,2025-05-31 00:00,,,,,19.7,19.7,13.2,12.9,11.0,8.2,3.0,Lima,2650 BIBLE ROAD,OH,Allen,Lima,"Lima, OH",2025-07-21,2024
39,3,9,88101,3,40.770944,-84.0539,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,118,32,N,118,365,0,0,0.0,0.0,Certification not required,0,6.017797,2.70557,16.0,2025-01-10 00:00,14.5,2025-01-11 00:00,12.4,2025-01-09 00:00,12.1,2025-03-29 00:00,,,,,14.5,12.4,11.8,10.4,7.2,5.2,3.3,Lima,2650 BIBLE ROAD,OH,Allen,Lima,"Lima, OH",2025-07-22,2024
39,9,3,88101,1,39.442165,-81.908827,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,53,39,N,47,122,0,2,0.0,0.0,Certification not required,0,4.754717,2.994262,12.1,2025-05-16 00:00,11.2,2025-03-29 00:00,11.0,2025-03-14 00:00,9.8,2025-02-12 00:00,,,,,12.1,12.1,11.0,9.7,6.5,4.4,2.2,Gifford,S.R. 377 GIFFORD STATE FOREST,OH,Athens,,"Athens, OH",2025-07-30,2024
39,9,3,88101,3,39.442165,-81.908827,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,148,41,N,148,365,0,0,0.0,0.0,Certification not required,0,5.243919,2.384879,13.4,2025-03-15 00:00,12.2,2025-03-29 00:00,11.6,2025-03-14 00:00,11.5,2025-03-13 00:00,,,,,12.2,11.6,10.6,8.7,6.5,4.6,3.0,Gifford,S.R. 377 GIFFORD STATE FOREST,OH,Athens,,"Athens, OH",2025-07-15,2024
39,13,6,88101,1,39.9679,-80.7464,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,47,39,N,47,122,0,4,0.0,0.0,Certification not required,0,6.704255,3.498817,16.5,2025-01-10 00:00,15.7,2025-03-14 00:00,13.9,2025-04-19 00:00,13.6,2025-02-27 00:00,,,,,16.5,16.5,13.9,11.5,8.5,6.0,2.9,Shadyside,2 BALL PARK RD.,OH,Belmont,Shadyside,"Wheeling, WV-OH",2025-07-30,2024
39,13,6,88101,3,39.9679,-80.7464,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,7.468212,3.497663,23.4,2025-03-14 00:00,18.5,2025-01-10 00:00,17.7,2025-03-13 00:00,17.2,2025-01-11 00:00,,,,,18.5,17.2,14.8,11.7,9.0,6.7,3.8,Shadyside,2 BALL PARK RD.,OH,Belmont,Shadyside,"Wheeling, WV-OH",2025-07-15,2024
39,17,15,88101,1,39.49072,-84.36374,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,24,39,N,24,61,0,2,0.0,0.0,Certification not required,0,7.341667,3.353508,15.7,2025-02-12 00:00,14.3,2025-03-14 00:00,12.2,2025-01-25 00:00,10.6,2025-02-24 00:00,,,,,15.7,15.7,14.3,12.2,9.0,7.2,3.1,Ohio Bell,3901 LEFFERSON,OH,Butler,Middletown,"Cincinnati, OH-KY-IN",2025-07-16,2024
39,17,15,88101,3,39.49072,-84.36374,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,151,41,N,151,365,0,0,0.0,0.0,Certification not required,0,8.103311,3.480295,20.7,2025-01-09 00:00,17.6,2025-03-14 00:00,16.9,2025-03-29 00:00,16.4,2025-02-12 00:00,,,,,17.6,16.4,15.2,12.9,10.2,7.5,4.4,Ohio Bell,3901 LEFFERSON,OH,Butler,Middletown,"Cincinnati, OH-KY-IN",2025-07-15,2024
39,17,15,88101,4,39.49072,-84.36374,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,25,41,N,25,61,0,0,0.0,0.0,Certification not required,0,8.304,3.93409,16.3,2025-05-16 00:00,14.6,2025-01-10 00:00,13.6,2025-03-29 00:00,13.3,2025-03-11 00:00,,,,,16.3,16.3,14.6,13.6,11.2,6.5,3.9,Ohio Bell,3901 LEFFERSON,OH,Butler,Middletown,"Cincinnati, OH-KY-IN",2025-07-16,2024
